#{"compare":true,"complock":{"dynamic_bool":false,"lock_style":"CircuitBreaker","lock_threshold":0.1,"release_threshold":0.05},"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":2000},"lockdown":{"dynamic_bool":true,"lock_style":"Targeted","lock_threshold":0.1,"release_threshold":0.05},"measure":"C","recovery_prob":0.14,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#lambda meanWL varianceWL meanNL varianceNL
1.1005502751375688e-1 3.21952e-1 5.711862969599986e-2 2.63286e-1 4.057244220399959e-2
1.1055527763881941e-1 3.22141e-1 5.772857111900165e-2 2.65462e-1 4.0718056556001164e-2
1.1105552776388194e-1 3.28975e-1 5.821131437500076e-2 2.65034e-1 4.044648884400004e-2
1.1155577788894447e-1 3.28237e-1 5.7901716830999636e-2 2.69213e-1 4.088630563100044e-2
1.12056028014007e-1 3.24968e-1 5.876596897600058e-2 2.73607e-1 4.1101324551000865e-2
1.1255627813906953e-1 3.27952e-1 5.878825569600016e-2 2.74458e-1 4.135361623600089e-2
1.1305652826413207e-1 3.3681399999999995e-1 5.768835940399964e-2 2.7090800000000004e-1 4.163189553599941e-2
1.135567783891946e-1 3.23198e-1 5.980559279600166e-2 2.71437e-1 4.1382320030999134e-2
1.1405702851425713e-1 3.34258e-1 5.958443943600073e-2 2.76818e-1 4.125806487600098e-2
1.1455727863931967e-1 3.3145600000000003e-1 5.876880006400005e-2 2.77034e-1 4.093465284399874e-2
1.1505752876438219e-1 3.36978e-1 5.891917751599981e-2 2.71927e-1 4.178637167099856e-2
1.1555777888944473e-1 3.39734e-1 5.8988799243999586e-2 2.74523e-1 4.139183747099891e-2
1.1605802901450725e-1 3.40758e-1 5.924823543600155e-2 2.74549e-1 4.174475159900065e-2
1.1655827913956979e-1 3.44377e-1 5.899783687099809e-2 2.78225e-1 4.118166437500111e-2
1.1705852926463231e-1 3.40036e-1 5.915626870399934e-2 2.83292e-1 4.05200927360006e-2
